2018-11-26 23:51:01,832 DEBUG    [71323] (deoplete.child) Attribute: max_kind_width (40)
2018-11-26 23:51:01,832 DEBUG    [71322] (deoplete.child) Attribute: is_silent (False)
2018-11-26 23:51:01,832 DEBUG    [71325] (deoplete.child) Attribute: is_debug_enabled (False)
2018-11-26 23:51:01,832 DEBUG    [71322] (deoplete.child) Attribute: mark ()
2018-11-26 23:51:01,832 DEBUG    [71325] (deoplete.child) Attribute: is_silent (False)
2018-11-26 23:51:01,832 DEBUG    [71323] (deoplete.child) Attribute: max_menu_width (40)
2018-11-26 23:51:01,832 DEBUG    [71322] (deoplete.child) Attribute: matchers (['matcher_fuzzy'])
2018-11-26 23:51:01,832 DEBUG    [71325] (deoplete.child) Attribute: mark ()
2018-11-26 23:51:01,832 DEBUG    [71323] (deoplete.child) Attribute: max_pattern_length (80)
2018-11-26 23:51:01,832 DEBUG    [71322] (deoplete.child) Attribute: max_abbr_width (0)
2018-11-26 23:51:01,832 DEBUG    [71325] (deoplete.child) Attribute: matchers (['matcher_fuzzy'])
2018-11-26 23:51:01,832 DEBUG    [71323] (deoplete.child) Attribute: min_pattern_length (-1)
2018-11-26 23:51:01,832 DEBUG    [71322] (deoplete.child) Attribute: max_candidates (500)
2018-11-26 23:51:01,832 DEBUG    [71325] (deoplete.child) Attribute: max_abbr_width (80)
2018-11-26 23:51:01,832 DEBUG    [71323] (deoplete.child) Attribute: sorters (['sorter_rank'])
2018-11-26 23:51:01,832 DEBUG    [71322] (deoplete.child) Attribute: max_kind_width (0)
2018-11-26 23:51:01,832 DEBUG    [71325] (deoplete.child) Attribute: max_candidates (500)
2018-11-26 23:51:01,832 DEBUG    [71322] (deoplete.child) Attribute: max_menu_width (0)
2018-11-26 23:51:01,832 DEBUG    [71325] (deoplete.child) Attribute: max_kind_width (40)
2018-11-26 23:51:01,833 DEBUG    [71322] (deoplete.child) Attribute: max_pattern_length (80)
2018-11-26 23:51:01,833 DEBUG    [71325] (deoplete.child) Attribute: max_menu_width (40)
2018-11-26 23:51:01,833 DEBUG    [71322] (deoplete.child) Attribute: min_pattern_length (1)
2018-11-26 23:51:01,833 DEBUG    [71325] (deoplete.child) Attribute: max_pattern_length (80)
2018-11-26 23:51:01,833 DEBUG    [71322] (deoplete.child) Attribute: sorters (['sorter_rank'])
2018-11-26 23:51:01,833 DEBUG    [71325] (deoplete.child) Attribute: min_pattern_length (-1)
2018-11-26 23:51:01,833 DEBUG    [71322] (deoplete.child) Set Source attributes: look
2018-11-26 23:51:01,833 DEBUG    [71325] (deoplete.child) Attribute: sorters (['sorter_rank'])
2018-11-26 23:51:01,833 DEBUG    [71322] (deoplete.child) Attribute: converters (['converter_remove_overlap', 'converter_truncate_abbr', 'converter_truncate_kind', 'converter_truncate_menu'])
2018-11-26 23:51:01,833 DEBUG    [71322] (deoplete.child) Attribute: disabled_syntaxes ([])
2018-11-26 23:51:01,833 DEBUG    [71322] (deoplete.child) Attribute: filetypes ([])
2018-11-26 23:51:01,833 DEBUG    [71324] (deoplete.child) Loaded Filter: converter_auto_delimiter (/Users/jaimegonzalezgarcia/.config/nvim/pack/minpac/start/deoplete.nvim/rplugin/python3/deoplete/filter/converter_auto_delimiter.py)
2018-11-26 23:51:01,833 DEBUG    [71322] (deoplete.child) Attribute: input_pattern ()
2018-11-26 23:51:01,833 DEBUG    [71322] (deoplete.child) Attribute: is_debug_enabled (False)
2018-11-26 23:51:01,833 DEBUG    [71322] (deoplete.child) Attribute: is_silent (False)
2018-11-26 23:51:01,833 DEBUG    [71322] (deoplete.child) Attribute: mark ([look])
2018-11-26 23:51:01,833 DEBUG    [71322] (deoplete.child) Attribute: matchers (['matcher_fuzzy'])
2018-11-26 23:51:01,833 DEBUG    [71322] (deoplete.child) Attribute: max_abbr_width (80)
2018-11-26 23:51:01,834 DEBUG    [71322] (deoplete.child) Attribute: max_candidates (500)
